region,area,hhid,thogar,factor
suroriente,urbana,6810.0,3.0,81.0
suroriente,urbana,6811.0,5.0,81.0
suroriente,urbana,6812.0,1.0,81.0
suroriente,urbana,6813.0,3.0,81.0
suroriente,urbana,6814.0,4.0,81.0
suroriente,urbana,6815.0,5.0,81.0
suroriente,urbana,6816.0,3.0,81.0
suroriente,urbana,6817.0,3.0,81.0
suroriente,urbana,6818.0,2.0,81.0
suroriente,urbana,6819.0,6.0,81.0
suroriente,urbana,6820.0,3.0,125.0
suroriente,urbana,6821.0,3.0,125.0
suroriente,urbana,6822.0,10.0,125.0
suroriente,urbana,6823.0,6.0,125.0
suroriente,urbana,6824.0,4.0,125.0
suroriente,urbana,6825.0,2.0,125.0
suroriente,urbana,6826.0,4.0,125.0
suroriente,urbana,6827.0,2.0,125.0
suroriente,urbana,6828.0,6.0,125.0
suroriente,urbana,6829.0,1.0,125.0
suroriente,urbana,6830.0,2.0,125.0
suroriente,urbana,6831.0,7.0,125.0
suroriente,urbana,6832.0,5.0,74.0
suroriente,urbana,6833.0,4.0,74.0
suroriente,urbana,6834.0,8.0,74.0
suroriente,urbana,6835.0,3.0,74.0
suroriente,urbana,6836.0,5.0,74.0
suroriente,urbana,6837.0,3.0,74.0
suroriente,urbana,6838.0,5.0,74.0
suroriente,urbana,6839.0,5.0,74.0
suroriente,urbana,6840.0,3.0,74.0
suroriente,urbana,6841.0,6.0,90.0
suroriente,urbana,6842.0,4.0,90.0
suroriente,urbana,6843.0,1.0,90.0
suroriente,urbana,6844.0,2.0,90.0
suroriente,urbana,6845.0,4.0,90.0
suroriente,urbana,6846.0,2.0,90.0
suroriente,urbana,6847.0,3.0,90.0
suroriente,urbana,6848.0,5.0,90.0
suroriente,urbana,6849.0,4.0,90.0
suroriente,urbana,6850.0,4.0,90.0
suroriente,urbana,6851.0,2.0,90.0
suroriente,urbana,6852.0,4.0,159.0
suroriente,urbana,6853.0,8.0,159.0
suroriente,urbana,6854.0,7.0,159.0
suroriente,urbana,6855.0,6.0,159.0
suroriente,urbana,6856.0,6.0,159.0
suroriente,urbana,6857.0,7.0,159.0
suroriente,urbana,6858.0,3.0,159.0
suroriente,urbana,6859.0,2.0,109.0
suroriente,urbana,6860.0,9.0,109.0
suroriente,urbana,6861.0,11.0,109.0
suroriente,urbana,6862.0,4.0,109.0
suroriente,urbana,6863.0,1.0,109.0
suroriente,urbana,6864.0,4.0,109.0
suroriente,urbana,6865.0,6.0,109.0
suroriente,urbana,6866.0,7.0,109.0
suroriente,urbana,6867.0,6.0,125.0
suroriente,urbana,6868.0,7.0,125.0
suroriente,urbana,6869.0,4.0,125.0
suroriente,urbana,6870.0,5.0,125.0
suroriente,urbana,6871.0,6.0,125.0
suroriente,urbana,6872.0,8.0,125.0
suroriente,urbana,6873.0,6.0,125.0
suroriente,urbana,6874.0,4.0,125.0
suroriente,urbana,6875.0,3.0,125.0
suroriente,urbana,6876.0,7.0,125.0
suroriente,urbana,6877.0,2.0,238.0
suroriente,urbana,6878.0,9.0,238.0
suroriente,urbana,6879.0,6.0,238.0
suroriente,urbana,6880.0,6.0,238.0
suroriente,urbana,6881.0,5.0,238.0
suroriente,urbana,6882.0,3.0,238.0
suroriente,urbana,6883.0,4.0,238.0
suroriente,urbana,6884.0,8.0,238.0
suroriente,urbana,6885.0,14.0,238.0
suroriente,urbana,6886.0,4.0,238.0
suroriente,urbana,6887.0,3.0,238.0
suroriente,urbana,6888.0,2.0,233.0
suroriente,urbana,6889.0,1.0,233.0
suroriente,urbana,6890.0,3.0,233.0
suroriente,urbana,6891.0,10.0,233.0
suroriente,urbana,6892.0,4.0,233.0
suroriente,urbana,6893.0,6.0,233.0
suroriente,urbana,6894.0,1.0,233.0
suroriente,urbana,6895.0,6.0,233.0
suroriente,urbana,6896.0,3.0,233.0
suroriente,urbana,6897.0,2.0,233.0
suroriente,urbana,6898.0,8.0,233.0
suroriente,urbana,6899.0,3.0,102.0
suroriente,urbana,6900.0,4.0,102.0
suroriente,urbana,6901.0,5.0,102.0
suroriente,urbana,6902.0,7.0,102.0
suroriente,urbana,6903.0,6.0,102.0
suroriente,urbana,6904.0,6.0,102.0
suroriente,urbana,6905.0,3.0,102.0
suroriente,urbana,6906.0,4.0,102.0
suroriente,urbana,6907.0,5.0,102.0
suroriente,urbana,6908.0,6.0,102.0
suroriente,urbana,6909.0,3.0,102.0
suroriente,rural,6910.0,3.0,279.0
suroriente,rural,6911.0,3.0,279.0
suroriente,rural,6912.0,2.0,279.0
suroriente,rural,6913.0,5.0,279.0
suroriente,rural,6914.0,4.0,279.0
suroriente,rural,6915.0,8.0,279.0
suroriente,rural,6916.0,6.0,279.0
suroriente,rural,6917.0,7.0,279.0
suroriente,rural,6918.0,11.0,279.0
suroriente,rural,6919.0,4.0,279.0
suroriente,rural,6920.0,4.0,279.0
suroriente,rural,6921.0,8.0,279.0
suroriente,rural,6922.0,6.0,279.0
suroriente,rural,6923.0,5.0,504.0
suroriente,rural,6924.0,3.0,504.0
suroriente,rural,6925.0,9.0,504.0
suroriente,rural,6926.0,6.0,504.0
suroriente,rural,6927.0,8.0,504.0
suroriente,rural,6928.0,6.0,504.0
suroriente,rural,6929.0,6.0,504.0
suroriente,rural,6930.0,6.0,504.0
suroriente,rural,6931.0,6.0,504.0
suroriente,rural,6932.0,4.0,504.0
suroriente,rural,6933.0,6.0,504.0
suroriente,rural,6934.0,8.0,504.0
suroriente,rural,6935.0,7.0,379.0
suroriente,rural,6936.0,8.0,379.0
suroriente,rural,6937.0,4.0,379.0
suroriente,rural,6938.0,7.0,379.0
suroriente,rural,6939.0,6.0,379.0
suroriente,rural,6940.0,6.0,379.0
suroriente,rural,6941.0,5.0,379.0
suroriente,rural,6942.0,4.0,379.0
suroriente,rural,6943.0,5.0,379.0
suroriente,rural,6944.0,11.0,379.0
suroriente,rural,6945.0,10.0,379.0
suroriente,rural,6946.0,5.0,276.0
suroriente,rural,6947.0,3.0,276.0
suroriente,rural,6948.0,7.0,276.0
suroriente,rural,6949.0,6.0,276.0
suroriente,rural,6950.0,5.0,276.0
suroriente,rural,6951.0,8.0,276.0
suroriente,rural,6952.0,8.0,276.0
suroriente,rural,6953.0,6.0,276.0
suroriente,rural,6954.0,2.0,276.0
suroriente,rural,6955.0,3.0,276.0
suroriente,rural,6956.0,2.0,276.0
suroriente,rural,6957.0,2.0,276.0
suroriente,rural,6958.0,7.0,423.0
suroriente,rural,6959.0,3.0,423.0
suroriente,rural,6960.0,5.0,423.0
suroriente,rural,6961.0,4.0,423.0
suroriente,rural,6962.0,7.0,423.0
suroriente,rural,6963.0,3.0,423.0
suroriente,rural,6964.0,10.0,423.0
suroriente,rural,6965.0,8.0,423.0
suroriente,rural,6966.0,6.0,423.0
suroriente,rural,6967.0,4.0,423.0
suroriente,rural,6968.0,2.0,423.0
suroriente,rural,6969.0,2.0,250.0
suroriente,rural,6970.0,4.0,250.0
suroriente,rural,6971.0,3.0,250.0
suroriente,rural,6972.0,6.0,250.0
suroriente,rural,6973.0,3.0,250.0
suroriente,rural,6974.0,8.0,250.0
suroriente,rural,6975.0,4.0,250.0
suroriente,rural,6976.0,2.0,250.0
suroriente,rural,6977.0,4.0,250.0
suroriente,rural,6978.0,4.0,250.0
suroriente,rural,6979.0,4.0,250.0
suroriente,rural,6980.0,3.0,250.0
suroriente,rural,6981.0,3.0,165.0
suroriente,rural,6982.0,1.0,165.0
suroriente,rural,6983.0,6.0,165.0
suroriente,rural,6984.0,1.0,165.0
suroriente,rural,6985.0,3.0,165.0
suroriente,rural,6986.0,3.0,165.0
suroriente,rural,6987.0,4.0,165.0
suroriente,rural,6988.0,2.0,165.0
suroriente,rural,6989.0,7.0,165.0
suroriente,rural,6990.0,3.0,165.0
suroriente,rural,6991.0,8.0,165.0
suroriente,rural,6992.0,6.0,421.0
suroriente,rural,6993.0,2.0,421.0
suroriente,rural,6994.0,8.0,421.0
suroriente,rural,6995.0,7.0,421.0
suroriente,rural,6996.0,4.0,421.0
suroriente,rural,6997.0,9.0,421.0
suroriente,rural,6998.0,4.0,421.0
suroriente,rural,6999.0,8.0,421.0
suroriente,rural,7000.0,5.0,421.0
suroriente,rural,7001.0,5.0,421.0
suroriente,rural,7002.0,10.0,421.0
suroriente,rural,7003.0,5.0,421.0
suroriente,rural,7004.0,7.0,426.0
suroriente,rural,7005.0,10.0,426.0
suroriente,rural,7006.0,6.0,426.0
suroriente,rural,7007.0,8.0,426.0
suroriente,rural,7008.0,11.0,426.0
suroriente,rural,7009.0,9.0,426.0
suroriente,rural,7010.0,4.0,426.0
suroriente,rural,7011.0,11.0,426.0
suroriente,rural,7012.0,4.0,426.0
suroriente,rural,7013.0,6.0,426.0
suroriente,rural,7014.0,13.0,426.0
suroriente,rural,7015.0,4.0,426.0
suroriente,urbana,7016.0,8.0,185.0
suroriente,urbana,7017.0,8.0,185.0
suroriente,urbana,7018.0,2.0,185.0
suroriente,urbana,7019.0,7.0,185.0
suroriente,urbana,7020.0,10.0,185.0
suroriente,urbana,7021.0,6.0,185.0
suroriente,urbana,7022.0,6.0,185.0
suroriente,urbana,7023.0,7.0,185.0
suroriente,urbana,7024.0,7.0,185.0
suroriente,urbana,7025.0,3.0,185.0
suroriente,rural,7026.0,6.0,305.0
suroriente,rural,7027.0,7.0,305.0
suroriente,rural,7028.0,2.0,305.0
suroriente,rural,7029.0,3.0,305.0
suroriente,rural,7030.0,12.0,305.0
suroriente,rural,7031.0,6.0,305.0
suroriente,rural,7032.0,6.0,305.0
suroriente,rural,7033.0,8.0,305.0
suroriente,rural,7034.0,4.0,305.0
suroriente,rural,7035.0,7.0,305.0
suroriente,rural,7036.0,3.0,305.0
suroriente,rural,7037.0,4.0,420.0
suroriente,rural,7038.0,3.0,420.0
suroriente,rural,7039.0,4.0,420.0
suroriente,rural,7040.0,3.0,420.0
suroriente,rural,7041.0,7.0,420.0
suroriente,rural,7042.0,4.0,420.0
suroriente,rural,7043.0,2.0,420.0
suroriente,rural,7044.0,6.0,420.0
suroriente,rural,7045.0,5.0,420.0
suroriente,rural,7046.0,3.0,420.0
suroriente,urbana,7047.0,10.0,216.0
suroriente,urbana,7048.0,3.0,216.0
suroriente,urbana,7049.0,10.0,216.0
suroriente,urbana,7050.0,6.0,216.0
suroriente,urbana,7051.0,7.0,216.0
suroriente,urbana,7052.0,7.0,216.0
suroriente,urbana,7053.0,4.0,216.0
suroriente,urbana,7054.0,2.0,216.0
suroriente,rural,7055.0,3.0,667.0
suroriente,rural,7056.0,3.0,667.0
suroriente,rural,7057.0,1.0,667.0
suroriente,rural,7058.0,6.0,667.0
suroriente,rural,7059.0,4.0,667.0
suroriente,rural,7060.0,3.0,667.0
suroriente,rural,7061.0,8.0,667.0
suroriente,urbana,7062.0,3.0,165.0
suroriente,urbana,7063.0,2.0,165.0
suroriente,urbana,7064.0,8.0,165.0
suroriente,urbana,7065.0,5.0,165.0
suroriente,urbana,7066.0,1.0,165.0
suroriente,urbana,7067.0,3.0,165.0
suroriente,urbana,7068.0,4.0,165.0
suroriente,urbana,7069.0,3.0,165.0
suroriente,urbana,7070.0,5.0,165.0
suroriente,urbana,7071.0,3.0,165.0
suroriente,urbana,7072.0,7.0,165.0
suroriente,urbana,7073.0,8.0,165.0
suroriente,urbana,7074.0,7.0,165.0
suroriente,urbana,7075.0,4.0,234.0
suroriente,urbana,7076.0,8.0,234.0
suroriente,urbana,7077.0,4.0,234.0
suroriente,urbana,7078.0,1.0,234.0
suroriente,urbana,7079.0,3.0,234.0
suroriente,urbana,7080.0,6.0,234.0
suroriente,urbana,7081.0,2.0,234.0
suroriente,urbana,7082.0,3.0,293.0
suroriente,urbana,7083.0,8.0,293.0
suroriente,urbana,7084.0,5.0,293.0
suroriente,urbana,7085.0,4.0,105.0
suroriente,urbana,7086.0,11.0,105.0
suroriente,urbana,7087.0,3.0,105.0
suroriente,urbana,7088.0,2.0,105.0
suroriente,urbana,7089.0,4.0,105.0
suroriente,urbana,7090.0,3.0,105.0
suroriente,urbana,7091.0,5.0,105.0
suroriente,urbana,7092.0,5.0,105.0
suroriente,urbana,7093.0,2.0,105.0
suroriente,rural,7094.0,6.0,214.0
suroriente,rural,7095.0,7.0,214.0
suroriente,rural,7096.0,6.0,214.0
suroriente,rural,7097.0,5.0,214.0
suroriente,rural,7098.0,5.0,214.0
suroriente,rural,7099.0,7.0,214.0
suroriente,rural,7100.0,2.0,214.0
suroriente,rural,7101.0,6.0,214.0
suroriente,rural,7102.0,6.0,214.0
suroriente,rural,7103.0,10.0,214.0
suroriente,rural,7104.0,3.0,214.0
suroriente,rural,7105.0,3.0,237.0
suroriente,rural,7106.0,6.0,237.0
suroriente,rural,7107.0,4.0,237.0
suroriente,rural,7108.0,10.0,237.0
suroriente,rural,7109.0,8.0,237.0
suroriente,rural,7110.0,8.0,237.0
suroriente,rural,7111.0,6.0,237.0
suroriente,rural,7112.0,3.0,237.0
suroriente,rural,7113.0,7.0,237.0
suroriente,rural,7114.0,8.0,237.0
suroriente,rural,7115.0,10.0,237.0
suroriente,rural,7116.0,8.0,237.0
suroriente,rural,7117.0,4.0,237.0
suroriente,rural,7118.0,3.0,237.0
suroriente,rural,7119.0,4.0,403.0
suroriente,rural,7120.0,3.0,403.0
suroriente,rural,7121.0,6.0,403.0
suroriente,rural,7122.0,5.0,403.0
suroriente,rural,7123.0,2.0,403.0
suroriente,rural,7124.0,2.0,403.0
suroriente,rural,7125.0,5.0,403.0
suroriente,rural,7126.0,11.0,403.0
suroriente,rural,7127.0,8.0,403.0
suroriente,rural,7128.0,2.0,403.0
suroriente,rural,7129.0,5.0,403.0
suroriente,rural,7130.0,5.0,403.0
suroriente,rural,7131.0,6.0,293.0
suroriente,rural,7132.0,4.0,293.0
suroriente,rural,7133.0,8.0,293.0
suroriente,rural,7134.0,10.0,293.0
suroriente,rural,7135.0,4.0,293.0
suroriente,rural,7136.0,3.0,293.0
suroriente,rural,7137.0,3.0,293.0
suroriente,rural,7138.0,6.0,293.0
suroriente,rural,7139.0,6.0,179.0
suroriente,rural,7140.0,5.0,179.0
suroriente,rural,7141.0,4.0,179.0
suroriente,rural,7142.0,7.0,179.0
suroriente,rural,7143.0,5.0,179.0
suroriente,rural,7144.0,8.0,179.0
suroriente,rural,7145.0,5.0,179.0
suroriente,rural,7146.0,4.0,179.0
suroriente,rural,7147.0,4.0,179.0
suroriente,rural,7148.0,5.0,484.0
suroriente,rural,7149.0,12.0,484.0
suroriente,rural,7150.0,10.0,484.0
suroriente,rural,7151.0,6.0,484.0
suroriente,rural,7152.0,7.0,484.0
suroriente,rural,7153.0,10.0,484.0
suroriente,rural,7154.0,2.0,484.0
suroriente,rural,7155.0,5.0,484.0
suroriente,rural,7156.0,4.0,484.0
suroriente,rural,7157.0,9.0,484.0
suroriente,rural,7158.0,5.0,484.0
suroriente,rural,7159.0,7.0,484.0
suroriente,urbana,7160.0,4.0,87.0
suroriente,urbana,7161.0,3.0,87.0
suroriente,urbana,7162.0,6.0,87.0
suroriente,urbana,7163.0,4.0,87.0
suroriente,urbana,7164.0,2.0,87.0
suroriente,urbana,7165.0,2.0,87.0
suroriente,urbana,7166.0,4.0,87.0
suroriente,urbana,7167.0,2.0,87.0
suroriente,urbana,7168.0,6.0,87.0
suroriente,urbana,7169.0,5.0,83.0
suroriente,urbana,7170.0,5.0,83.0
suroriente,urbana,7171.0,2.0,83.0
suroriente,urbana,7172.0,5.0,83.0
suroriente,urbana,7173.0,5.0,83.0
suroriente,urbana,7174.0,6.0,83.0
suroriente,urbana,7175.0,4.0,83.0
suroriente,urbana,7176.0,6.0,83.0
suroriente,urbana,7177.0,3.0,83.0
suroriente,urbana,7178.0,5.0,83.0
suroriente,rural,7179.0,6.0,192.0
suroriente,rural,7180.0,3.0,192.0
suroriente,rural,7181.0,6.0,192.0
suroriente,rural,7182.0,2.0,192.0
suroriente,rural,7183.0,9.0,192.0
suroriente,rural,7184.0,4.0,192.0
suroriente,rural,7185.0,9.0,192.0
suroriente,rural,7186.0,8.0,192.0
suroriente,rural,7187.0,8.0,192.0
suroriente,rural,7188.0,8.0,192.0
suroriente,rural,7189.0,4.0,192.0
suroriente,urbana,7190.0,2.0,105.0
suroriente,urbana,7191.0,7.0,105.0
suroriente,urbana,7192.0,5.0,105.0
suroriente,urbana,7193.0,9.0,105.0
suroriente,urbana,7194.0,4.0,105.0
suroriente,urbana,7195.0,6.0,105.0
suroriente,urbana,7196.0,5.0,105.0
suroriente,urbana,7197.0,6.0,105.0
suroriente,urbana,7198.0,2.0,105.0
suroriente,urbana,7199.0,3.0,105.0
suroriente,urbana,7200.0,5.0,105.0
suroriente,urbana,7201.0,8.0,165.0
suroriente,urbana,7202.0,4.0,165.0
suroriente,urbana,7203.0,4.0,165.0
suroriente,urbana,7204.0,4.0,165.0
suroriente,urbana,7205.0,2.0,165.0
suroriente,urbana,7206.0,5.0,165.0
suroriente,urbana,7207.0,4.0,165.0
suroriente,urbana,7208.0,11.0,172.0
suroriente,urbana,7209.0,2.0,172.0
suroriente,urbana,7210.0,7.0,172.0
suroriente,urbana,7211.0,1.0,172.0
suroriente,urbana,7212.0,5.0,172.0
suroriente,urbana,7213.0,3.0,172.0
suroriente,urbana,7214.0,10.0,172.0
suroriente,urbana,7215.0,4.0,172.0
suroriente,urbana,7216.0,7.0,172.0
suroriente,urbana,7217.0,10.0,172.0
suroriente,urbana,7218.0,5.0,172.0
suroriente,urbana,7219.0,4.0,172.0
suroriente,urbana,7220.0,5.0,172.0
suroriente,rural,7221.0,3.0,911.0
suroriente,rural,7222.0,4.0,911.0
suroriente,rural,7223.0,6.0,911.0
suroriente,rural,7224.0,9.0,911.0
suroriente,rural,7225.0,7.0,911.0
suroriente,rural,7226.0,1.0,911.0
suroriente,rural,7227.0,4.0,911.0
suroriente,rural,7228.0,8.0,911.0
suroriente,rural,7229.0,3.0,201.0
suroriente,rural,7230.0,3.0,201.0
suroriente,rural,7231.0,6.0,201.0
suroriente,rural,7232.0,4.0,201.0
suroriente,rural,7233.0,3.0,201.0
suroriente,rural,7234.0,7.0,201.0
suroriente,rural,7235.0,5.0,201.0
suroriente,rural,7236.0,2.0,201.0
suroriente,rural,7237.0,6.0,201.0
suroriente,rural,7238.0,3.0,506.0
suroriente,rural,7239.0,5.0,506.0
suroriente,rural,7240.0,11.0,506.0
suroriente,rural,7241.0,4.0,506.0
suroriente,rural,7242.0,9.0,506.0
suroriente,rural,7243.0,6.0,506.0
suroriente,rural,7244.0,5.0,506.0
suroriente,rural,7245.0,10.0,506.0
suroriente,rural,7246.0,2.0,506.0
suroriente,rural,7247.0,3.0,236.0
suroriente,rural,7248.0,1.0,236.0
suroriente,rural,7249.0,8.0,236.0
suroriente,rural,7250.0,4.0,236.0
suroriente,rural,7251.0,6.0,236.0
suroriente,rural,7252.0,2.0,236.0
suroriente,rural,7253.0,5.0,236.0
suroriente,rural,7254.0,6.0,236.0
suroriente,rural,7255.0,11.0,236.0
suroriente,rural,7256.0,1.0,236.0
suroriente,rural,7257.0,6.0,236.0
